Genus,species,,type,Synonym,other,Origin,Version,Source,NCBI Tax ID,URL,Ensembl
Stachybotrys,chartarum,,IBT 40293,,,,,Ensembl,1280524,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40293/pep/Stachybotrys_chartarum_ibt_40293.S40293v1.pep.all.fa.gz,fungi_ascomycota1_collection
Stachybotrys,chartarum,,IBT 7711,,,,,Ensembl,1280523,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_7711/pep/Stachybotrys_chartarum_ibt_7711.S7711v1.pep.all.fa.gz,fungi_ascomycota1_collection
Stachybotrys,chlorohalonata,,IBT 40285,,,,,Ensembl,1283841,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/stachybotrys_chlorohalonata_ibt_40285/pep/Stachybotrys_chlorohalonata_ibt_40285.S40285v1.pep.all.fa.gz,fungi_ascomycota1_collection
Stagonospora,sp.,,SRC1lsM3a,,,,,Ensembl,765868,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/stagonospora_sp_src1lsm3a/pep/Stagonospora_sp_src1lsm3a.Stasp1.pep.all.fa.gz,fungi_ascomycota3_collection
Stemphylium,lycopersici,,,,,,,Ensembl,183478,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/stemphylium_lycopersici/pep/Stemphylium_lycopersici.ASM119154v1.pep.all.fa.gz,fungi_ascomycota3_collection
Stereum,hirsutum,,FP-91666 SS1,,,,,Ensembl,721885,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/stereum_hirsutum_fp_91666_ss1/pep/Stereum_hirsutum_fp_91666_ss1.Stehi1.pep.all.fa.gz,fungi_basidiomycota1_collection
Sugiyamaella,lignohabitans,,,,,,,Ensembl,796027,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/sugiyamaella_lignohabitans/pep/Sugiyamaella_lignohabitans.ASM164002v2.pep.all.fa.gz,fungi_ascomycota3_collection
Suillus,luteus,,UH-Slu-Lm8-n1,,,,,Ensembl,930992,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/suillus_luteus_uh_slu_lm8_n1/pep/Suillus_luteus_uh_slu_lm8_n1.Suilu1.pep.all.fa.gz,fungi_basidiomycota1_collection
Talaromyces,cellulolyticus,,,,,,,Ensembl,1472165,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/talaromyces_cellulolyticus/pep/Talaromyces_cellulolyticus.TcelY94_1.0.pep.all.fa.gz,fungi_ascomycota2_collection
Talaromyces,islandicus,,,,,,,Ensembl,28573,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/talaromyces_islandicus/pep/Talaromyces_islandicus.PIS.pep.all.fa.gz,fungi_ascomycota2_collection
Talaromyces,marneffei,,ATCC 18224,,,,,Ensembl,441960,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/talaromyces_marneffei_atcc_18224/pep/Talaromyces_marneffei_atcc_18224.JCVI-PMFA1-2.0.pep.all.fa.gz,fungi_ascomycota1_collection
Talaromyces,marneffei,,PM1,,,,,Ensembl,1077442,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/talaromyces_marneffei_pm1/pep/Talaromyces_marneffei_pm1.ASM75011v1.pep.all.fa.gz,fungi_ascomycota1_collection
Talaromyces,stipitatus,,ATCC 10500,,,,,Ensembl,441959,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/talaromyces_stipitatus_atcc_10500/pep/Talaromyces_stipitatus_atcc_10500.JCVI-TSTA1-3.0.pep.all.fa.gz,fungi_ascomycota1_collection
Termitomyces,sp.,,J132,,,,,Ensembl,1306850,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/termitomyces_sp_j132/pep/Termitomyces_sp_j132.TerJ1321.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Tetrapisispora,blattae,,CBS 6284,,,,,Ensembl,1071380,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/tetrapisispora_blattae_cbs_6284/pep/Tetrapisispora_blattae_cbs_6284.ASM31591v1.pep.all.fa.gz,fungi_ascomycota1_collection
Tetrapisispora,phaffii,,CBS 4417,,,,,Ensembl,1071381,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/tetrapisispora_phaffii_cbs_4417/pep/Tetrapisispora_phaffii_cbs_4417.ASM23690v1.pep.all.fa.gz,fungi_ascomycota1_collection
Thermothelomyces,thermophila,,ATCC 42464,,,,,Ensembl,573729,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/thermothelomyces_thermophila_atcc_42464/pep/Thermothelomyces_thermophila_atcc_42464.ASM22609v1.pep.all.fa.gz,fungi_ascomycota1_collection
Thielavia,terrestris,,NRRL 8126,,,,,Ensembl,578455,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/thielavia_terrestris_nrrl_8126/pep/Thielavia_terrestris_nrrl_8126.ASM22611v1.pep.all.fa.gz,fungi_ascomycota1_collection
Thielaviopsis,punctulata,,,,,,,Ensembl,72032,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/thielaviopsis_punctulata/pep/Thielaviopsis_punctulata.ASM96861v1.pep.all.fa.gz,fungi_ascomycota2_collection
Tilletia,caries,,,,,,,Ensembl,13290,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_caries/pep/Tilletia_caries.ASM164500v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Tilletia,controversa,,,,,,,Ensembl,13291,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_controversa/pep/Tilletia_controversa.ASM164504v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Tilletia,indica,,,,,,,Ensembl,43049,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_indica/pep/Tilletia_indica.ASM164501v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Tilletia,walkeri,,,,,,,Ensembl,117179,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_walkeri/pep/Tilletia_walkeri.ASM164505v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Tilletiaria,anomala,,UBC 951,,,,,Ensembl,1037660,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletiaria_anomala_ubc_951/pep/Tilletiaria_anomala_ubc_951.Tilletiaria_anomala_UBC_951_v1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Tolypocladium,ophioglossoides,,CBS 100239,,,,,Ensembl,1163406,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/tolypocladium_ophioglossoides_cbs_100239/pep/Tolypocladium_ophioglossoides_cbs_100239.Tophv1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Torrubiella,hemipterigena,,,,,,,Ensembl,1531966,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/torrubiella_hemipterigena/pep/Torrubiella_hemipterigena.Allpaths-LG.pep.all.fa.gz,fungi_ascomycota2_collection
Tortispora,caseinolytica,,NRRL Y-17796,,,,,Ensembl,767744,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/tortispora_caseinolytica_nrrl_y_17796/pep/Tortispora_caseinolytica_nrrl_y_17796.Canca1.pep.all.fa.gz,fungi_ascomycota3_collection
Torulaspora,delbrueckii,,,,,,,Ensembl,4950,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/torulaspora_delbrueckii/pep/Torulaspora_delbrueckii.ASM24337v1.pep.all.fa.gz,fungi_ascomycota1_collection
Trachipleistophora,hominis,,,,,,,Ensembl,72359,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/trachipleistophora_hominis/pep/Trachipleistophora_hominis.ASM31613v1.pep.all.fa.gz,fungi_microsporidia1_collection
Trametes,cinnabarina,,,,,,,Ensembl,5643,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trametes_cinnabarina/pep/Trametes_cinnabarina.BN946.pep.all.fa.gz,fungi_basidiomycota1_collection
Trametes,pubescens,,,,,,,Ensembl,154538,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trametes_pubescens/pep/Trametes_pubescens.ASM189594v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Trametes,versicolor,,FP-101664 SS1,,,,,Ensembl,717944,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trametes_versicolor_fp_101664_ss1/pep/Trametes_versicolor_fp_101664_ss1.Trametes_versicolor_v1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Tremella,mesenterica,,DSM 1558,,,,,Ensembl,578456,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tremella_mesenterica_dsm_1558/pep/Tremella_mesenterica_dsm_1558.Treme1.pep.all.fa.gz,fungi_basidiomycota1_collection
Trichoderma,atroviride,,IMI 206040,,,,,Ensembl,452589,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichoderma_atroviride_imi_206040/pep/Trichoderma_atroviride_imi_206040.TRIAT_v2.0.pep.all.fa.gz,fungi_ascomycota1_collection
Trichoderma,gamsii,,,,,,,Ensembl,398673,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichoderma_gamsii/pep/Trichoderma_gamsii.ASM148177v1.pep.all.fa.gz,fungi_ascomycota3_collection
Trichoderma,guizhouense,,,,,,,Ensembl,1491466,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichoderma_guizhouense/pep/Trichoderma_guizhouense.ASM202278v1.pep.all.fa.gz,fungi_ascomycota3_collection
Trichoderma,harzianum,,,,,,,Ensembl,5544,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/trichoderma_harzianum/pep/Trichoderma_harzianum.ASM98886v1.pep.all.fa.gz,fungi_ascomycota2_collection
Trichoderma,reesei,,RUT C-30,,,,,Ensembl,1344414,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichoderma_reesei_rut_c_30/pep/Trichoderma_reesei_rut_c_30.TrireRUTC30_1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichoderma,virens,,,,,,,Ensembl,413071,ftp.ensemblgenomes.org/pub/fungi/current/fasta/trichoderma_virens/pep/Trichoderma_virens.ASM17099v1.pep.all.fa.gz,
Trichophyton,benhamiae,,CBS 112371,,,,,Ensembl,663331,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_benhamiae_cbs_112371/pep/Trichophyton_benhamiae_cbs_112371.ASM15112v2.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,equinum,,CBS 127.97,,,,,Ensembl,559882,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_equinum_cbs_127_97/pep/Trichophyton_equinum_cbs_127_97.ASM15117v1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,interdigitale,,H6,,,,,Ensembl,1215336,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_interdigitale_h6/pep/Trichophyton_interdigitale_h6.Tric_rubr_H6_V2.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,interdigitale,,MR816,,,,,Ensembl,1215338,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_interdigitale_mr816/pep/Trichophyton_interdigitale_mr816.Tric_inte_MR816_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,,,,,,Ensembl,5551,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichophyton_rubrum/pep/Trichophyton_rubrum.CMCC_F_T1i.pep.all.fa.gz,fungi_ascomycota3_collection
Trichophyton,rubrum,,CBS 100081,,,,,Ensembl,1215328,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_100081/pep/Trichophyton_rubrum_cbs_100081.Tric_fish_CBS_100081_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,CBS 118892,,,,,Ensembl,559305,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_118892/pep/Trichophyton_rubrum_cbs_118892.ASM15142v1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,CBS 202.88,,,,,Ensembl,1215334,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_202_88/pep/Trichophyton_rubrum_cbs_202_88.Tric_raub_CBS_202_88_V2.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,CBS 288.86,,,,,Ensembl,1215330,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_288_86/pep/Trichophyton_rubrum_cbs_288_86.Tric_fish_CBS_288_86_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,CBS 289.86,,,,,Ensembl,1215329,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_289_86/pep/Trichophyton_rubrum_cbs_289_86.Tric_kane_CBS_289_86_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,CBS 735.88,,,,,Ensembl,1215332,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_735_88/pep/Trichophyton_rubrum_cbs_735_88.Tric_megn_CBS_735_88_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,D6,,,,,Ensembl,1215335,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_d6/pep/Trichophyton_rubrum_d6.Tric_rubr_D6_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,MR1448,,,,,Ensembl,1215339,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_mr1448/pep/Trichophyton_rubrum_mr1448.Tric_rubr_M1448_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,MR1459,,,,,Ensembl,1215341,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_mr1459/pep/Trichophyton_rubrum_mr1459.Tric_rubr_MR1459_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,rubrum,,MR850,,,,,Ensembl,1215337,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_mr850/pep/Trichophyton_rubrum_mr850.Tric_rubr_MR-850_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,soudanense,,CBS 452.61,,,,,Ensembl,1215331,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_soudanense_cbs_452_61/pep/Trichophyton_soudanense_cbs_452_61.Tric_soud_CBS_452_61_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,tonsurans,,CBS 112818,,,,,Ensembl,647933,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_tonsurans_cbs_112818/pep/Trichophyton_tonsurans_cbs_112818.ASM15145v1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,verrucosum,,HKI 0517,,,,,Ensembl,663202,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_verrucosum_hki_0517/pep/Trichophyton_verrucosum_hki_0517.ASM15150v1.pep.all.fa.gz,fungi_ascomycota1_collection
Trichophyton,violaceum,,,,,,,Ensembl,34388,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichophyton_violaceum/pep/Trichophyton_violaceum.CMCC_F_T3l.pep.all.fa.gz,fungi_ascomycota3_collection
Trichosporon,asahii,var. asahii,CBS 2479,,,,,Ensembl,1186058,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trichosporon_asahii_var_asahii_cbs_2479/pep/Trichosporon_asahii_var_asahii_cbs_2479.Trichosporon_asahii_1.pep.all.fa.gz,fungi_basidiomycota1_collection
Trichosporon,asahii,var. asahii,CBS 8904,,,,,Ensembl,1220162,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trichosporon_asahii_var_asahii_cbs_8904/pep/Trichosporon_asahii_var_asahii_cbs_8904.ASM29921v2.pep.all.fa.gz,fungi_basidiomycota1_collection
Tsuchiyaea,wingfieldii,,CBS 7118,,,,,Ensembl,1295528,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tsuchiyaea_wingfieldii_cbs_7118/pep/Tsuchiyaea_wingfieldii_cbs_7118.Tsuc_wing_CBS7118_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Tuber,melanosporum,,,,,,,Ensembl,656061,ftp.ensemblgenomes.org/pub/fungi/current/fasta/tuber_melanosporum/pep/Tuber_melanosporum.ASM15164v1.pep.all.fa.gz,
Tulasnella,calospora,,MUT 4182,,,,,Ensembl,1051891,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tulasnella_calospora_mut_4182/pep/Tulasnella_calospora_mut_4182.Tulasnella_calospora_AL13_4D_v1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Umbilicaria,pustulata,,,,,,,Ensembl,136370,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/umbilicaria_pustulata/pep/Umbilicaria_pustulata.Lasallia_pustulata_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Uncinocarpus,reesii,,1704,,,,,Ensembl,336963,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/uncinocarpus_reesii_1704/pep/Uncinocarpus_reesii_1704.ASM351v2.pep.all.fa.gz,fungi_ascomycota1_collection
Ustilaginoidea,virens,,,,,,,Ensembl,1159556,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/ustilaginoidea_virens/pep/Ustilaginoidea_virens.Assembly_for_version_1_of_the_Villosiclava_virens_genome.pep.all.fa.gz,fungi_ascomycota1_collection
Ustilago,bromivora,,,,,,,Ensembl,307758,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/ustilago_bromivora/pep/Ustilago_bromivora.UBRO_v3.pep.all.fa.gz,fungi_basidiomycota1_collection
Ustilago,hordei,,,,,,,Ensembl,120017,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/ustilago_hordei/pep/Ustilago_hordei.ASM28603v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Ustilago,maydis,,,,,,,Ensembl,237631,ftp.ensemblgenomes.org/pub/fungi/current/fasta/ustilago_maydis/pep/Ustilago_maydis.Umaydis521_2.0.pep.all.fa.gz,
Valsa,mali,,,,,,,Ensembl,105487,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/valsa_mali/pep/Valsa_mali.ASM81815v1.pep.all.fa.gz,fungi_ascomycota3_collection
Valsa,mali,var. pyri,,,,,,Ensembl,694573,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/valsa_mali_var_pyri/pep/Valsa_mali_var_pyri.ASM81338v1.pep.all.fa.gz,fungi_ascomycota3_collection
Vanderwaltozyma,polyspora,,DSM 70294,,,,,Ensembl,436907,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/vanderwaltozyma_polyspora_dsm_70294/pep/Vanderwaltozyma_polyspora_dsm_70294.ASM15003v1.pep.all.fa.gz,fungi_ascomycota1_collection
Vavraia,culicis,subsp. floridensis,,,,,,Ensembl,948595,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/vavraia_culicis_subsp_floridensis/pep/Vavraia_culicis_subsp_floridensis.Vavr_culi_floridensis_V1.pep.all.fa.gz,fungi_microsporidia1_collection
Verruconis,gallopava,,,,,,,Ensembl,253628,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/verruconis_gallopava/pep/Verruconis_gallopava.O_gall_CBS43764.pep.all.fa.gz,fungi_ascomycota2_collection
Verticillium,alfalfae,,VaMs.102,,,,,Ensembl,526221,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/verticillium_alfalfae_vams_102/pep/Verticillium_alfalfae_vams_102.ASM15082v1.pep.all.fa.gz,fungi_ascomycota1_collection
Verticillium,dahliae,,,,,,,Ensembl,498257,ftp.ensemblgenomes.org/pub/fungi/current/fasta/verticillium_dahliae/pep/Verticillium_dahliae.ASM15067v2.pep.all.fa.gz,
Verticillium,dahliae,,JR2,,,,,Ensembl,1202531,ftp.ensemblgenomes.org/pub/fungi/current/fasta/verticillium_dahliaejr2/pep/Verticillium_dahliaejr2.VDAG_JR2v.4.0.pep.all.fa.gz,
Verticillium,longisporum,,,,,,,Ensembl,100787,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/verticillium_longisporum/pep/Verticillium_longisporum.vl2.denovo.v1.pep.all.fa.gz,fungi_ascomycota3_collection
Vittaforma,corneae,,ATCC 50505,,,,,Ensembl,993615,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/vittaforma_corneae_atcc_50505/pep/Vittaforma_corneae_atcc_50505.Vitt_corn_V1.pep.all.fa.gz,fungi_microsporidia1_collection
Wallemia,ichthyophaga,,EXF-994,,,,,Ensembl,1299270,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/wallemia_ichthyophaga_exf_994/pep/Wallemia_ichthyophaga_exf_994.Wallemia_ichthyophaga_version_1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Wallemia,mellicola,,CBS 633.66,,,,,Ensembl,671144,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/wallemia_mellicola_cbs_633_66/pep/Wallemia_mellicola_cbs_633_66.Wallemia_sebi_v1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Wickerhamomyces,anomalus,,NRRL Y-366-8,,,,,Ensembl,683960,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/wickerhamomyces_anomalus_nrrl_y_366_8/pep/Wickerhamomyces_anomalus_nrrl_y_366_8.Wican1.pep.all.fa.gz,fungi_ascomycota3_collection
Wickerhamomyces,ciferrii,,,,,,,Ensembl,1041607,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/wickerhamomyces_ciferrii/pep/Wickerhamomyces_ciferrii.ASM31348v1.pep.all.fa.gz,fungi_ascomycota1_collection
Xanthophyllomyces,dendrorhous,,,,,,,Ensembl,5421,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/xanthophyllomyces_dendrorhous/pep/Xanthophyllomyces_dendrorhous.Xden1.pep.all.fa.gz,fungi_basidiomycota1_collection
Xylona,heveae,,TC161,,,,,Ensembl,1328760,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/xylona_heveae_tc161/pep/Xylona_heveae_tc161.Xylona_heveae_TC161_v1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Yarrowia,lipolytica,,,,,,,Ensembl,284591,ftp.ensemblgenomes.org/pub/fungi/current/fasta/yarrowia_lipolytica/pep/Yarrowia_lipolytica.GCA_000002525.1.pep.all.fa.gz,
Zygosaccharomyces,bailii,,ISA1307,,,,,Ensembl,1355161,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/zygosaccharomyces_bailii_isa1307/pep/Zygosaccharomyces_bailii_isa1307.Z_bailii_ISA1307_version_3.pep.all.fa.gz,fungi_ascomycota1_collection
Zygosaccharomyces,parabailii,,,,,,,Ensembl,1365886,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/zygosaccharomyces_parabailii/pep/Zygosaccharomyces_parabailii.ASM198439v2.pep.all.fa.gz,fungi_ascomycota3_collection
Zygosaccharomyces,rouxii,,,,,,,Ensembl,4956,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/zygosaccharomyces_rouxii/pep/Zygosaccharomyces_rouxii.ASM2636v1.pep.all.fa.gz,fungi_ascomycota1_collection
Zymoseptoria,brevis,,,,,,,Ensembl,1047168,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/zymoseptoria_brevis/pep/Zymoseptoria_brevis.ASM96659v1.pep.all.fa.gz,fungi_ascomycota2_collection
Zymoseptoria,tritici,,,,,,,Ensembl,336722,ftp.ensemblgenomes.org/pub/fungi/current/fasta/zymoseptoria_tritici/pep/Zymoseptoria_tritici.MG2.pep.all.fa.gz,
Candida,auris,,,,,,,Ensembl,498019,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/_candida_auris/pep/_candida_auris.ASM118947v1.pep.all.fa.gz,fungi_ascomycota3_collection
Candida,glabrata,,,,,,,Ensembl,5478,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/_candida_glabrata/pep/_candida_glabrata.ASM254v2.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,intermedia,,,,,,,Ensembl,45354,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/_candida_intermedia/pep/_candida_intermedia.CBS_141442_assembly.pep.all.fa.gz,fungi_ascomycota3_collection
Candida,tenuis,,ATCC 10573,,,,,Ensembl,590646,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/_candida_tenuis_atcc_10573/pep/_candida_tenuis_atcc_10573.Candida_tenuis_v1.0.pep.all.fa.gz,fungi_ascomycota1_collection
